标题,价格,店铺,销量,地点,商品详情页,店铺链接,图片链接
四川特色工艺品礼物送老外蜀绣双面绣熊猫纪,368,guowenchang1,4人付款,四川 成都,https://click.simba.taobao.com/cc_im?p=%CA%F1%D0%E5&s=1151756064&k=737&e=zYjvruyLmVtmG8DbZ0kx9Z6DMPaFVpMg92tQYFtLQle18HhUG0XJphATgKHVyoCgO%2B7oEOr7yAVNawe5DNJr84uZYXKglYYhSt26H3suYNZaiYdW6NLnBnCG7vvNqtn4SYu3uY26MQxthINVvKZ4zp7GeeU2rLafDPb17JSdSgP5Ffj%2Figat%2BXSwNBe5OVuJfy58gNYPpNSMqaE0mLxbTrueBbMxNZyqRmoSeI%2BPEHSw6zcS7ICC6HqxH83lqVeHOYcx0%2FHOGITGes9J8JgZYrD2Ny43g6fENDKKC497JltDamza3d%2FMNEWBrZUniulycFKnd4x%2Fc3X%2FgaTadgrEie8FB%2FF8jyGKBilBDG5DTlUpGtVIeZ%2FEJhJAM%2FmouLqHpEiVZyuceQ2DXWbs8sP1n4ra4cO07HDWNVntogYWayrE8p3tYdc93xP8xO%2BMSob6RYGtlSeK6XKD37%2F9C8EONQJ3zSjofCmgVfgr0DU6eDHhPixTWuzVs5RHXpNzcjhKnVTeEZMVyW8qNRO71oQ%2FSigyAyNatEYhwmYDMbkVYodWGxLNG%2FtXZoBavqTliwZAEcFwltnlvBQMclliHXVcJd0IJLjgsrL5dB17qqIrKKTmYeIM2hIexKWNpNC1y89p2mpj77QkQF0Ifi0gt9CrjnrXTUFK13KLizm5TGwhvwdmD76qIjYq0QElrUSq84sg3b%2B9q0vn2SK1KW6h%2BmhKcmhLdPTH%2BSaY#detail,https://click.simba.taobao.com/cc_im?p=%CA%F1%D0%E5&s=1151756064&k=705&e=%2BnH%2BHxKNQWZmG8DbZ0kx9Z6DMPaFVpMg92tQYFtLQle18HhUG0XJphATgKHVyoCgO%2B7oEOr7yAWlNyk3x%2BJGS4uZYXKglYYhSt26H3suYNZaiYdW6NLnBnCG7vvNqtn4SYu3uY26MQxthINVvKZ4zp7GeeU2rLafDPb17JSdSgP5Ffj%2Figat%2BXSwNBe5OVuJfy58gNYPpNSMqaE0mLxbTrueBbMxNZyqRmoSeI%2BPEHSw6zcS7ICC6HqxH83lqVeHOYcx0%2FHOGITGes9J8JgZYrD2Ny43g6fENDKKC497JltDamza3d%2FMNEWBrZUniulycFKnd4x%2Fc3X%2FgaTadgrEie8FB%2FF8jyGKBilBDG5DTlUpGtVIeZ%2FEJhJAM%2FmouLqHyCZf%2BsXEInrn1gA%2B7lp%2BvuGC1s1amAYJbV7mIYIs%2F7oqqjpMAsZOfwUbAnY%2F81f%2B%2BMIRn14rm91Xfcz0n4chryyZ7c647l1wRp0hdnOsFmhfYjibSQYKE8BSxVMYyiu0RXSxLpiJhlT0o8aDdEIcYuUBKOa40JOpING6IGRXOkPczg%2FVTTCObbGthA4%2FiPK%2B6eUwzwwUZYw19ZSNI1tYWbK2rgMz0gTK3EJMHsfZiZrGu%2FwwjgKMu%2FvdLDN3nUScCfEi1t9HNmNgwVKfFckxLSP599CSZAxWcVN%2BvzpnOwfluPRk0c6S4W1hft52kdgJ,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i1/15508594/O1CN01bNIglr2DM6XEH3vAP_!!0-saturn_solar.jpg
道教用品刺绣八卦仙鹤四神兽经书袋盖经布包,19.9,品愿行工厂,23人付款,福建 宁德,https://click.simba.taobao.com/cc_im?p=%CA%F1%D0%E5&s=1151756064&k=749&e=IIA1IwxVipdmG8DbZ0kx9Z6DMPaFVpMg92tQYFtLQle18HhUG0XJphATgKHVyoCgi4B8eIjK5m%2B5iTW70ygJ8qOkUm1b2%2FxaSt26H3suYNZaiYdW6NLnBnCG7vvNqtn4SYu3uY26MQxthINVvKZ4zp7GeeU2rLafDPb17JSdSgP5Ffj%2Figat%2BXSwNBe5OVuJfy58gNYPpNSMqaE0mLxbTrueBbMxNZyqRmoSeI%2BPEHSw6zcS7ICC6HqxH83lqVeHOYcx0%2FHOGITGes9J8JgZYrD2Ny43g6fENDKKC497JltDamza3d%2FMNMchAThdRB8vmHtL425Penepndc5jjwX%2FfVwXKBJYvZ0HFf%2FkO3vqwaflby6QX2pro8bKdZIY0qpw3SFQqrEKRiLCyJRf2iwx7S5fvA%2BRHM7Noo%2BuXXsfU%2BHcwmrrAnVj9JspC%2FgYBQadqgf0kpYJsFzBWpUpmr03wUbAnY%2F81f%2Bwv5v1v5KpVdTeXyHSvcASNvYmaCqtqfDLN%2FoFquFzezW6r4BQMHEO%2FWY6z0pCZxqWwjV8fPyox5pO0KS7oeb86iFtpdZPFcll2NLHQN2zSS%2FEJtFZ2ZnWcgGRadMNgt8scgDkD9tx4r0YRZOoX%2FYQy2GxcVYbkJ%2BwhI0i8mECTXBxw8J3ORxCNgPzF4%2Bdz4Nr5QUau19XIvGnU%2BlRXxN4kagZIoZls9MoITQTeH3KW%2FAafmHY1tXPcbTeuz9u6WfvRkhY7GmJ0A%3D#detail,https://click.simba.taobao.com/cc_im?p=%CA%F1%D0%E5&s=1151756064&k=717&e=H%2BQvxs2SzYRmG8DbZ0kx9Z6DMPaFVpMg92tQYFtLQle18HhUG0XJphATgKHVyoCgi4B8eIjK5m8%2BDmMgI2LHB6OkUm1b2%2FxaSt26H3suYNZaiYdW6NLnBnCG7vvNqtn4SYu3uY26MQxthINVvKZ4zp7GeeU2rLafDPb17JSdSgP5Ffj%2Figat%2BXSwNBe5OVuJfy58gNYPpNSMqaE0mLxbTrueBbMxNZyqRmoSeI%2BPEHSw6zcS7ICC6HqxH83lqVeHOYcx0%2FHOGITGes9J8JgZYrD2Ny43g6fENDKKC497JltDamza3d%2FMNMchAThdRB8vmHtL425Penepndc5jjwX%2FfVwXKBJYvZ0HFf%2FkO3vqwaflby6QX2pro8bKdZIY0qpm%2FZzZEHIfYwDRvdd74ZvgU8whu2KIjK0Q7rYelAVohENFL%2FTxtya1dNQut%2FDPipO%2BNmWb5kO23Z38hdr3mhiRL0DYCWHrvPi%2B3MaCej9uYuigZvxq8hfM17RGV2JVXrszyPrz4Q19kxJZnNhfWVfyrVxZSQzsGetjAWGUFxNENfEMajsAABuFnZvuCp02QkZUSPKdPs9RmMoso6uLoLKPnQ%2F7R6lofMoRXoOvZToLFK0HGrVvy5xABrGZnwEpgJ4EkPO9zv4i056GxbqYyZh5GYPvqoiNirRASWtRKrziyDvZNZPBjHeE7UpbqH6aEpyaEt09Mf5Jpg%3D,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i3/1763170197/O1CN01z8HzHG1DKGiGz8kJL_!!0-saturn_solar.jpg
道家经书盖布防尘防潮刺绣盖经布提花布经盖黄布八卦仙鹤经袋布,15.9,幸福妮儿88,0人付款,广东 广州,https://click.simba.taobao.com/cc_im?p=%CA%F1%D0%E5&s=1151756064&k=769&e=aWcm5mONBZRmG8DbZ0kx9Z6DMPaFVpMg92tQYFtLQle18HhUG0XJphATgKHVyoCgi4B8eIjK5m%2FG2OsvxS1xtlcN%2BlEvvhljuhSGWk6VpKlaiYdW6NLnBnCG7vvNqtn4SYu3uY26MQxthINVvKZ4zp7GeeU2rLafDPb17JSdSgP5Ffj%2Figat%2BXSwNBe5OVuJfy58gNYPpNSMqaE0mLxbTrueBbMxNZyqRmoSeI%2BPEHSw6zcS7ICC6Jz9p0wIo15%2F%2FVo8SVl%2B6lN9De9BSVcBmlDyQsADN7Q7vsIZNb4L5MsAF4JMLaI%2B9LQ%2FYrTaodjksY7rGwVoayAYsnjqaLmV2%2BCPNO3VziOIbPHYwFuO0LjPUmCxNdQrT%2B4rY0XA%2FNy1ae9WP%2Fk1IV30EOwYXH1VVMfsgDdqrptOn5WE2TEy3XHiUlgl9JRFBA0Uv9PG3JrVXX524ntKHQJQfZ6ZEPou6CidcBb91cVcnjHEOUleX9lwUCIaCJhuS4heqgQ2rZNDpUAe7FqUm98binyp74J6Um58KibkDfOZ0qtV%2B4mBxdgHUxbR88BPt5Gb%2B4kTfFVaQ5VWzfhzF6Ggmytx4wefY8MCDGnicGiVqXR7wRWOQeqte89f%2BkOMiGnDZNFn2yyjAHDhovAI%2BeRyQjPPUW6NbO5tMup%2FADfsmlVtB2MPg%2FGAFgyoZ1J%2Fr6UcyLJT2YQdFgNvgMNOrKnRjvwZTMAIKuK41Wdj%2BBt%2BswH9tkp%2F5WSSRosm%2BaAvsXC4r8DSgG80#detail,https://click.simba.taobao.com/cc_im?p=%CA%F1%D0%E5&s=1151756064&k=737&e=GyLsOLiZgMBmG8DbZ0kx9Z6DMPaFVpMg92tQYFtLQle18HhUG0XJphATgKHVyoCgi4B8eIjK5m%2FrIsm8OkHy61cN%2BlEvvhljuhSGWk6VpKlaiYdW6NLnBnCG7vvNqtn4SYu3uY26MQxthINVvKZ4zp7GeeU2rLafDPb17JSdSgP5Ffj%2Figat%2BXSwNBe5OVuJfy58gNYPpNSMqaE0mLxbTrueBbMxNZyqRmoSeI%2BPEHSw6zcS7ICC6Jz9p0wIo15%2F%2FVo8SVl%2B6lN9De9BSVcBmlDyQsADN7Q7vsIZNb4L5MsAF4JMLaI%2B9LQ%2FYrTaodjksY7rGwVoayAYsnjqaLmV2%2BCPNO3VziOIbPHYwFuO0LjPUmCxNdQrT%2B4rY0XA%2FNy1ae9WP%2Fk1IV30EOwYXH1VVMfsgDdqrptO8bSf0v6WbjKvg%2BvPoSGWyfLerk3SEf8zakLak3Jy1Lw6m2ATOJYxmoEax2YCQbfhMo3jm5v7BWWoOb3TQoYiJsrpWI0MCvXenVTeEZMVyW8qNRO71oQ%2FSigyAyNatEYhwmYDMbkVYodWGxLNG%2FtXZoBavqTliwZAEcFwltnlvBQMclliHXVcJd0IJLjgsrL5dB17qqIrKKTmYeIM2hIexKWNpNC1y89p2mpj77QkQF0Ifi0gt9Crjr95fntH3E9BF920R6xD5TgQPcnbOCi3l48jApICPO8ltWxKHKjaDNtbx6dwZhp2zkeOYEz9rJ47,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i1/103263744/O1CN01eyDqcV1dWnf7P4rZT_!!0-saturn_solar.jpg
成都特色蜀绣围巾桑蚕丝面料手工刺绣送妈妈送老外中国风外事礼品,269,丑丑娃0422,2人付款,四川 成都,//item.taobao.com/item.htm?id=586232439870&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=277583047,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/277583047/O1CN01KoKpj11YNZbg7OdAh_!!0-item_pic.jpg
手工刺绣福袋小香囊蜀绣小礼品零钱包收纳袋中国风成都特色伴手礼,68,丑丑娃0422,2人付款,四川 成都,//item.taobao.com/item.htm?id=680240837108&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=277583047,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/277583047/O1CN01w9MlPS1YNZaJcCRVr_!!277583047.jpg
成都蜀绣手工刺绣汉服团扇香妃扇清朝谱子特色礼品中国风送老外,388,丑丑娃0422,2人付款,四川 成都,//item.taobao.com/item.htm?id=566642943593&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=277583047,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/277583047/O1CN012vTTmC1YNZUglZvVu_!!277583047.jpg
蜀绣丝绸披肩丝巾手工绣花春秋百搭旗袍外搭送妈妈婆婆中国风礼物,289,丑丑娃0422,2人付款,四川 成都,//item.taobao.com/item.htm?id=674693361722&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=277583047,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/277583047/O1CN01JuwytE1YNZbhE9jdQ_!!0-item_pic.jpg
蜀绣双面绣花车挂件工艺品 手工刺绣流苏车挂中国出国纪念礼品,108,铄雅旗舰店,2人付款,四川 内江,//detail.tmall.com/item.htm?id=600896130548&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=2931565234,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/2931565234/O1CN01DXv8sD1oXDeJ8x0aD_!!0-item_pic.jpg
蜀绣真丝手工刺绣花口罩桑蚕丝防尘透气柔软舒适送女朋友手工礼物,29.8,西祠宫坊成都专卖,8人付款,四川 内江,//detail.tmall.com/item.htm?id=616708554343&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=2581201201,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2581201201/O1CN01GlGoFt1Kk6GqgrxHb_!!0-item_pic.jpg
熊猫蜀绣双面绣摆台屏风全手工桑蚕种真丝刺绣工艺品民俗礼物包邮,246,luojie3898,2人付款,四川 成都,//item.taobao.com/item.htm?id=40735095229&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=78786457,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/78786457/O1CN01ROrBPz1xZMA9xpFff_!!78786457.jpg
中国风蜀绣手工双面绣桑蚕丝礼物成都特色真丝花鸟团扇子夏季包邮,168,铄雅旗舰店,1人付款,四川 内江,//detail.tmall.com/item.htm?id=590180518605&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=2931565234,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2931565234/O1CN01D14wzt1oXDeSpKnDr_!!0-item_pic.jpg
四川熊猫蜀绣双面绣兰花荷花手工刺绣真丝手工艺精致摆件屏风包邮,246,luojie3898,2人付款,四川 成都,//item.taobao.com/item.htm?id=552081141187&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=78786457,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/78786457/O1CN013gAlMY1xZM2Srmx35_!!78786457.jpg
蜀绣手工刺绣真丝小方巾桑蚕丝丝巾女生生日小礼物送闺蜜围巾,198,铄雅旗舰店,2人付款,四川 内江,//detail.tmall.com/item.htm?id=629250438780&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=2931565234,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2931565234/O1CN01DdbfDK1oXDeIeNZgs_!!0-item_pic.jpg
中国风手工刺绣蜀绣中式刺绣小画框家居装饰书房摆台送友人老外,49,铄雅旗舰店,3人付款,四川 成都,//detail.tmall.com/item.htm?id=614306033570&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=2931565234,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2931565234/O1CN012lwf1M1oXDb3jdFWX_!!0-item_pic.jpg
蜀绣手工刺绣真丝手帕小方巾成都特色会议伴手礼中国风桑蚕丝礼品,118,丑丑娃0422,2人付款,四川 成都,//item.taobao.com/item.htm?id=681554668334&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=277583047,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/277583047/O1CN0143wmG71YNZabKP0NS_!!277583047.jpg
成都蜀绣手工刺绣书签送老外的中国特色小礼物四川特色文化纪念品,12.8,铄雅旗舰店,3人付款,四川 内江,//detail.tmall.com/item.htm?id=562740746102&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=2931565234,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2931565234/O1CN015sj6lq1oXDbhImGVj_!!0-item_pic.jpg
成都蜀锦蜀绣新中式摆件熊猫纪念品中国风特色礼物送领导客户老外,198,铄雅旗舰店,1人付款,四川 成都,//detail.tmall.com/item.htm?id=667334423743&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=2931565234,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/2931565234/O1CN018rSQkl1oXDk5S1zpS_!!0-item_pic.jpg
。中国风四川特色手工艺礼品蜀绣牡丹花中长款刺绣钱包出国送老外,243.2,tb139594403114,3人付款,四川 成都,//item.taobao.com/item.htm?id=678774927698&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=2210289511736,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2210289511736/O1CN01lVi4Xm1Oh8KxQZV0Q_!!2210289511736.jpg
。蜀绣手工刺绣丝巾真丝围巾刺绣成品中国特色礼品送老外的出国礼,642.2,tb139594403114,2人付款,四川 成都,//item.taobao.com/item.htm?id=678136785711&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=2210289511736,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2210289511736/O1CN011owUmJ1Oh8Krw5XGC_!!2210289511736.jpg
蜀绣手帕中国特色刺绣手工艺品出国小礼品送老外礼物 中国风手绢,10,铄雅旗舰店,16人付款,四川 内江,//detail.tmall.com/item.htm?id=553726026724&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=2931565234,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2931565234/O1CN013YNP0w1oXDeQ3Jfsi_!!0-item_pic.jpg
荣华绣阁湘绣苏绣蜀绣绒花手工刺绣线桑蚕丝常用 第 84套 青色系,15.9,荣华绣阁,6人付款,湖南 衡阳,//item.taobao.com/item.htm?id=652896025915&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=743457201,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/743457201/O1CN01iSNqxo2346rTZAI4v_!!0-item_pic.jpg
湘绣专用线绒花缠花苏粤蜀绣手工线桑蚕丝8201-8208第82套青绿色,15.9,荣华绣阁,5人付款,湖南 衡阳,//item.taobao.com/item.htm?id=605074510141&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=743457201,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/743457201/O1CN01njVte22346rYh6EwZ_!!0-item_pic.jpg
荣华绣阁湘绣线苏绣蜀绣粤绣绒花缠花手工线桑蚕丝第 16套 蓝色系,15.9,荣华绣阁,2人付款,湖南 衡阳,//item.taobao.com/item.htm?id=648893400381&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=743457201,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/743457201/O1CN01kwmC492346rbWpxdP_!!0-item_pic.jpg
荣华绣阁湘绣线低捻桑蚕丝苏绣蜀绣粤绣绒花材料 第 18套蓝青色系,15.9,荣华绣阁,3人付款,湖南 衡阳,//item.taobao.com/item.htm?id=41746452381&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=743457201,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/743457201/O1CN01uMveyv2346rWePdmS_!!0-item_pic.jpg
~荣华绣阁~湘绣苏绣蜀绣粤绣线绒花手工线桑蚕丝第74套砖红色系,15.9,荣华绣阁,2人付款,湖南 衡阳,//item.taobao.com/item.htm?id=646431064976&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=743457201,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/743457201/O1CN01Ciuvf32346rXG0ghB_!!0-item_pic.jpg
湘绣专用线绒花缠花苏粤蜀绣手工线桑蚕丝7701-7708第77套土黄,15.9,荣华绣阁,2人付款,湖南 衡阳,//item.taobao.com/item.htm?id=605273775527&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=743457201,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/743457201/O1CN01XxsxUL2346raoFISJ_!!0-item_pic.jpg
蜀锦蜀绣包邮成都非遗熊猫相框大熊猫摆件屏风中国风出国外宾礼品,76,luojie3898,7人付款,四川 成都,//item.taobao.com/item.htm?id=37482733585&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=78786457,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/78786457/O1CN01Go121y1xZMARj27DE_!!78786457.jpg
蜀锦蜀绣大熊猫步步高升四川成都旅游纪念品商务会议礼物熊猫挂画,262,luojie3898,1人付款,四川 成都,//item.taobao.com/item.htm?id=35137066435&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=78786457,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/78786457/O1CN01HNdM6f1xZMAOvvrto_!!78786457.jpg
蜀绣手工刺绣真丝防护嘴兜舒适透气防尘防护防雾可水洗口套,29.8,铄雅旗舰店,2人付款,四川 内江,//detail.tmall.com/item.htm?id=613018853565&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=2931565234,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/2931565234/O1CN01hqNrT21oXDbRg1AYQ_!!0-item_pic.jpg
蜀绣双面绣屏风摆件四川旅游纪念品手工刺绣送老外中国风特色礼品,228,铄雅旗舰店,0人付款,四川 内江,//detail.tmall.com/item.htm?id=596609186383&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=2931565234,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/2931565234/O1CN01S45Sgw1oXDeMufRBu_!!0-item_pic.jpg
。蜀绣双面绣屏风摆件四川旅游纪念品手工刺绣送老外中国风特色礼,528.2,tb139594403114,2人付款,四川 成都,//item.taobao.com/item.htm?id=678047328813&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=2210289511736,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2210289511736/O1CN01A3L3Q61Oh8L2Nzxgh_!!2210289511736.jpg
非遗百首-蜀绣12生肖#辰龙-限量500份【数字非遗】,29.9,artxip限藏拍卖,51人付款,北京,//item.taobao.com/item.htm?id=678062025019&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=2213104230487,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/O1CN019FzyCB1FT5eIsM2YQ_!!0-paimai.jpg
非遗百首-蜀绣12生肖#卯兔-限量500份【数字非遗】,29.9,artxip限藏拍卖,28人付款,北京,//item.taobao.com/item.htm?id=678366854365&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=2213104230487,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/O1CN01IgNHzZ1FT5eOL8Kfv_!!0-paimai.jpg
非遗百首-蜀绣12生肖#未羊-限量500份【数字非遗】,29.9,artxip限藏拍卖,18人付款,北京,//item.taobao.com/item.htm?id=677698616712&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=2213104230487,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/O1CN01ioWiJd1FT5eNWej89_!!0-paimai.jpg
非遗百首-蜀绣12生肖#戌狗-限量500份【数字非遗】,1,artxip限藏拍卖,20人付款,北京,//item.taobao.com/item.htm?id=677699132252&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=2213104230487,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/O1CN01meRriI1FT5eFrELNc_!!0-paimai.jpg
非遗百首-蜀绣12生肖#申猴-限量500份【数字非遗】,1,artxip限藏拍卖,19人付款,北京,//item.taobao.com/item.htm?id=678062217400&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=2213104230487,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/O1CN01BTXAtl1FT5eIv3bsw_!!0-paimai.jpg
非遗百首-蜀绣12生肖#亥猪-限量500份【数字非遗】,29.9,artxip限藏拍卖,21人付款,北京,//item.taobao.com/item.htm?id=678062405702&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=2213104230487,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/O1CN01MyFAM81FT5e9QZfnP_!!0-paimai.jpg
非遗百首-蜀绣12生肖#午马-限量500份【数字非遗】,29.9,artxip限藏拍卖,20人付款,北京,//item.taobao.com/item.htm?id=678367086444&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=2213104230487,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/O1CN0105HZhk1FT5eGYdpWz_!!0-paimai.jpg
非遗百首-蜀绣12生肖#酉鸡-限量500份【数字非遗】,29.9,artxip限藏拍卖,20人付款,北京,//item.taobao.com/item.htm?id=678367646075&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=2213104230487,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/O1CN01955EwB1FT5eGagmNO_!!0-paimai.jpg
成都·蜀绣康城·3室2厅·南·玖壹找房,1900000,添玑服务旗舰店,0人付款,四川 成都,//detail.tmall.com/item.htm?id=680077952452&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=2214119350841,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/2214119350841/O1CN01OxiEka1I5DsqS41qF_!!0-item_pic.jpg
成都·蜀绣康城·3室2厅·东南·玖壹找房,2100000,添玑服务旗舰店,0人付款,四川 成都,//detail.tmall.com/item.htm?id=680736562481&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=2214119350841,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2214119350841/O1CN01ZmPMp61I5DsjEOYwX_!!0-item_pic.jpg
。蜀绣双面绣装饰摆件屏风成都特色手工艺品出国送老外礼物真丝刺,533.76,连英精选精品,0人付款,四川 成都,//item.taobao.com/item.htm?id=676598058480&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=2212555920116,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/2212555920116/O1CN01tgT8pN1CjAhmyZPwb_!!2212555920116.jpg
刺绣双面苏绣蜀绣挂件中国结风纯手工真蚕丝鸡翅木送老外礼品推荐,526.08,tb6795807491,0人付款,江苏 苏州,//item.taobao.com/item.htm?id=678205678719&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=2214196290699,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/2214196290699/O1CN01udylbJ1H2Bc69R32A_!!2214196290699.png
蜀绣丝巾手工刺绣真丝围巾女成都特产中国风特色礼物送老外纪念品,629.76,百搭小杰杰,0人付款,四川 成都,//item.taobao.com/item.htm?id=669528338591&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=2208003634704,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2208003634704/O1CN01pHHSHi1kcTpf4xwJx_!!2208003634704.jpg
